### SECTION 1: GameHeap::Free callers (quarantine SAFE)
  UNCONDITIONAL_CALL @ 00e8d56b (in FUN_00e8d540 @ 00e8d540)
  UNCONDITIONAL_CALL @ 00e8f185 (in FUN_00e8f170 @ 00e8f170)
  UNCONDITIONAL_CALL @ 00e8f7e7 (in FUN_00e8f7c0 @ 00e8f7c0)
  UNCONDITIONAL_CALL @ 00e8f834 (in FUN_00e8f800 @ 00e8f800)
  UNCONDITIONAL_CALL @ 00e92637 (in FUN_00e92610 @ 00e92610)
  UNCONDITIONAL_CALL @ 00e92684 (in FUN_00e92650 @ 00e92650)
  UNCONDITIONAL_CALL @ 00e926a5 (in FUN_00e92690 @ 00e92690)
  UNCONDITIONAL_CALL @ 00e926d7 (in FUN_00e926b0 @ 00e926b0)
  UNCONDITIONAL_CALL @ 00e92724 (in FUN_00e926f0 @ 00e926f0)
  UNCONDITIONAL_CALL @ 00e92ce5 (in FUN_00e92cd0 @ 00e92cd0)
  UNCONDITIONAL_CALL @ 00e935f7 (in FUN_00e935d0 @ 00e935d0)
  UNCONDITIONAL_CALL @ 00e93644 (in FUN_00e93610 @ 00e93610)
  UNCONDITIONAL_CALL @ 00e93665 (in FUN_00e93650 @ 00e93650)
  UNCONDITIONAL_CALL @ 00e93697 (in FUN_00e93670 @ 00e93670)
  UNCONDITIONAL_CALL @ 00e936e4 (in FUN_00e936b0 @ 00e936b0)
  UNCONDITIONAL_CALL @ 00e93705 (in FUN_00e936f0 @ 00e936f0)
  UNCONDITIONAL_CALL @ 00e93737 (in FUN_00e93710 @ 00e93710)
  UNCONDITIONAL_CALL @ 00e93784 (in FUN_00e93750 @ 00e93750)
  UNCONDITIONAL_CALL @ 00e93ac5 (in FUN_00e93ab0 @ 00e93ab0)
  UNCONDITIONAL_CALL @ 00e943b2 (in FUN_00e94390 @ 00e94390)
  UNCONDITIONAL_CALL @ 00e94837 (in FUN_00e94810 @ 00e94810)
  UNCONDITIONAL_CALL @ 00e94884 (in FUN_00e94850 @ 00e94850)
  UNCONDITIONAL_CALL @ 00e94aa2 (in FUN_00e94a80 @ 00e94a80)
  UNCONDITIONAL_CALL @ 00e952e7 (in FUN_00e952c0 @ 00e952c0)
  UNCONDITIONAL_CALL @ 00e95334 (in FUN_00e95300 @ 00e95300)
  UNCONDITIONAL_CALL @ 00e95367 (in FUN_00e95340 @ 00e95340)
  UNCONDITIONAL_CALL @ 00e953b4 (in FUN_00e95380 @ 00e95380)
  UNCONDITIONAL_CALL @ 00e957a2 (in FUN_00e95780 @ 00e95780)
  UNCONDITIONAL_CALL @ 00e98b32 (in FUN_00e98b10 @ 00e98b10)
  UNCONDITIONAL_CALL @ 00e98fe5 (in FUN_00e98fd0 @ 00e98fd0)
  UNCONDITIONAL_CALL @ 00e9ecb2 (in FUN_00e9ec90 @ 00e9ec90)
  UNCONDITIONAL_CALL @ 00e9ee54 (in FUN_00e9ee20 @ 00e9ee20)
  UNCONDITIONAL_CALL @ 00eacdf2 (in FUN_00eacde0 @ 00eacde0)
  UNCONDITIONAL_CALL @ 00eace00 (in FUN_00eacde0 @ 00eacde0)
  UNCONDITIONAL_CALL @ 00eba454 (in FUN_00eba1b0 @ 00eba1b0)
  UNCONDITIONAL_CALL @ 00eaee45 (in FUN_00eaee30 @ 00eaee30)
  UNCONDITIONAL_CALL @ 00eb5fe5 (in FUN_00eb5fc0 @ 00eb5fc0)
  UNCONDITIONAL_CALL @ 00eb6b65 (in FUN_00eb6b50 @ 00eb6b50)
  UNCONDITIONAL_CALL @ 00ec2915 (in FUN_00ec2760 @ 00ec2760)
  UNCONDITIONAL_CALL @ 00ec19f0 (in FUN_00ec19d0 @ 00ec19d0)
  UNCONDITIONAL_CALL @ 00ec1a82 (in FUN_00ec1a60 @ 00ec1a60)
  UNCONDITIONAL_CALL @ 00ec1e2a (in FUN_00ec1df0 @ 00ec1df0)
  UNCONDITIONAL_CALL @ 00ec1eb8 (in FUN_00ec1e40 @ 00ec1e40)
  UNCONDITIONAL_CALL @ 00ec1f0b (in FUN_00ec1ee0 @ 00ec1ee0)
  UNCONDITIONAL_CALL @ 00ec20ac (in FUN_00ec20a0 @ 00ec20a0)
  UNCONDITIONAL_CALL @ 00ec3012 (in FUN_00ec2ff0 @ 00ec2ff0)
  UNCONDITIONAL_CALL @ 00ee9097 (in FUN_00ee9070 @ 00ee9070)
  UNCONDITIONAL_CALL @ 00ee90e4 (in FUN_00ee90b0 @ 00ee90b0)
  UNCONDITIONAL_CALL @ 00fdc465 (in FUN_00fdc410 @ 00fdc410)
  UNCONDITIONAL_CALL @ 00ead547 (in FUN_00ead380 @ 00ead380)
  UNCONDITIONAL_CALL @ 00c805d3 (in FUN_00c80570 @ 00c80570)
  UNCONDITIONAL_CALL @ 00c80621 (in FUN_00c80570 @ 00c80570)
  UNCONDITIONAL_CALL @ 00cb9cb5 (in FUN_00cb9cb0 @ 00cb9cb0)
  UNCONDITIONAL_CALL @ 00a285e5 (in ??? @ 00a285e5)
  UNCONDITIONAL_CALL @ 00a29068 (in ??? @ 00a29068)
  UNCONDITIONAL_CALL @ 00a2a4a8 (in ??? @ 00a2a4a8)
  UNCONDITIONAL_CALL @ 00a2a611 (in ??? @ 00a2a611)
  UNCONDITIONAL_CALL @ 00a2a705 (in ??? @ 00a2a705)
  UNCONDITIONAL_CALL @ 00a2aa35 (in ??? @ 00a2aa35)
  UNCONDITIONAL_CALL @ 00a2ad48 (in ??? @ 00a2ad48)
  UNCONDITIONAL_CALL @ 00a2b951 (in ??? @ 00a2b951)
  UNCONDITIONAL_CALL @ 00a2c2c8 (in ??? @ 00a2c2c8)
  UNCONDITIONAL_CALL @ 00a2c9a2 (in ??? @ 00a2c9a2)
  UNCONDITIONAL_CALL @ 00a2cdac (in ??? @ 00a2cdac)
  UNCONDITIONAL_CALL @ 00a2d118 (in ??? @ 00a2d118)
  UNCONDITIONAL_CALL @ 00a2d345 (in ??? @ 00a2d345)
  UNCONDITIONAL_CALL @ 00a2d595 (in ??? @ 00a2d595)
  UNCONDITIONAL_CALL @ 00a2d7d8 (in ??? @ 00a2d7d8)
  UNCONDITIONAL_CALL @ 00a56e25 (in FUN_00a56df0 @ 00a56df0)
  UNCONDITIONAL_CALL @ 00a56e3e (in FUN_00a56df0 @ 00a56df0)
  UNCONDITIONAL_CALL @ 00a2de0d (in FUN_00a2dd70 @ 00a2dd70)
  UNCONDITIONAL_CALL @ 00a2de2f (in FUN_00a2dd70 @ 00a2dd70)
  UNCONDITIONAL_CALL @ 00c25af5 (in ??? @ 00c25af5)
  UNCONDITIONAL_CALL @ 00c25b0e (in ??? @ 00c25b0e)
  UNCONDITIONAL_CALL @ 00a39f42 (in ??? @ 00a39f42)
  UNCONDITIONAL_CALL @ 00a41d33 (in ??? @ 00a41d33)
  UNCONDITIONAL_CALL @ 00a5dbd4 (in FUN_00a5db60 @ 00a5db60)
  UNCONDITIONAL_CALL @ 00a69486 (in ??? @ 00a69486)
  UNCONDITIONAL_CALL @ 00a871c6 (in FUN_00a871a0 @ 00a871a0)
  UNCONDITIONAL_CALL @ 00a90312 (in ??? @ 00a90312)
  UNCONDITIONAL_CALL @ 00a90320 (in ??? @ 00a90320)
  UNCONDITIONAL_CALL @ 00a9032e (in ??? @ 00a9032e)
  UNCONDITIONAL_CALL @ 00a90343 (in ??? @ 00a90343)
  UNCONDITIONAL_CALL @ 00a90360 (in ??? @ 00a90360)
  UNCONDITIONAL_CALL @ 00a9036e (in ??? @ 00a9036e)
  UNCONDITIONAL_CALL @ 00a9037c (in ??? @ 00a9037c)
  UNCONDITIONAL_CALL @ 00a9038c (in ??? @ 00a9038c)
  UNCONDITIONAL_CALL @ 00a91d07 (in ??? @ 00a91d07)
  UNCONDITIONAL_CALL @ 00a91d25 (in ??? @ 00a91d25)
  UNCONDITIONAL_CALL @ 00a91d3a (in ??? @ 00a91d3a)
  UNCONDITIONAL_CALL @ 00aa037d (in ??? @ 00aa037d)
  UNCONDITIONAL_CALL @ 00aa1dc6 (in ??? @ 00aa1dc6)
  UNCONDITIONAL_CALL @ 00aa22cb (in ??? @ 00aa22cb)
  UNCONDITIONAL_CALL @ 00aa22dd (in ??? @ 00aa22dd)
  UNCONDITIONAL_CALL @ 00aa23fb (in ??? @ 00aa23fb)
  UNCONDITIONAL_CALL @ 00aa240d (in ??? @ 00aa240d)
  UNCONDITIONAL_CALL @ 00aa24b6 (in ??? @ 00aa24b6)
  UNCONDITIONAL_CALL @ 00aa2526 (in ??? @ 00aa2526)
  UNCONDITIONAL_CALL @ 00aa338b (in ??? @ 00aa338b)
  UNCONDITIONAL_CALL @ 00aa3498 (in ??? @ 00aa3498)
  UNCONDITIONAL_CALL @ 00c251fe (in FUN_00c24f20 @ 00c24f20)
  UNCONDITIONAL_CALL @ 00c661b4 (in ??? @ 00c661b4)
  UNCONDITIONAL_CALL @ 00c66436 (in ??? @ 00c66436)
  UNCONDITIONAL_CALL @ 00c66466 (in ??? @ 00c66466)
  UNCONDITIONAL_CALL @ 00c66496 (in ??? @ 00c66496)
  UNCONDITIONAL_CALL @ 00c664f6 (in ??? @ 00c664f6)
  UNCONDITIONAL_CALL @ 00c66616 (in ??? @ 00c66616)
  UNCONDITIONAL_CALL @ 00c6c786 (in ??? @ 00c6c786)
  UNCONDITIONAL_CALL @ 00c6cb8c (in ??? @ 00c6cb8c)
  UNCONDITIONAL_CALL @ 00c74e86 (in ??? @ 00c74e86)
  UNCONDITIONAL_CALL @ 00c7bf02 (in ??? @ 00c7bf02)
  UNCONDITIONAL_CALL @ 00ca0cb6 (in ??? @ 00ca0cb6)
  UNCONDITIONAL_CALL @ 00cc3d4d (in ??? @ 00cc3d4d)
  UNCONDITIONAL_CALL @ 00ccaec4 (in ??? @ 00ccaec4)
  UNCONDITIONAL_CALL @ 00e7a602 (in ??? @ 00e7a602)
  UNCONDITIONAL_CALL @ 00e8d386 (in ??? @ 00e8d386)
  UNCONDITIONAL_CALL @ 00e8ee96 (in ??? @ 00e8ee96)
  UNCONDITIONAL_CALL @ 00eac1e6 (in ??? @ 00eac1e6)
  UNCONDITIONAL_CALL @ 00eae786 (in ??? @ 00eae786)
  UNCONDITIONAL_CALL @ 00c76023 (in ??? @ 00c76023)
  UNCONDITIONAL_CALL @ 00cbd514 (in ??? @ 00cbd514)
  UNCONDITIONAL_CALL @ 00a724f6 (in ??? @ 00a724f6)
  UNCONDITIONAL_CALL @ 00a72549 (in ??? @ 00a72549)
  UNCONDITIONAL_CALL @ 00a5b678 (in FUN_00a5b660 @ 00a5b660)
  UNCONDITIONAL_CALL @ 00a8a218 (in FUN_00a8a200 @ 00a8a200)
  UNCONDITIONAL_CALL @ 00a8a258 (in FUN_00a8a240 @ 00a8a240)
  UNCONDITIONAL_CALL @ 00a91948 (in FUN_00a91930 @ 00a91930)
  UNCONDITIONAL_CALL @ 00a9fde3 (in FUN_00a9fda0 @ 00a9fda0)
  UNCONDITIONAL_CALL @ 00a9fe2f (in FUN_00a9fda0 @ 00a9fda0)
  UNCONDITIONAL_CALL @ 00e7f638 (in FUN_00e7f610 @ 00e7f610)
  UNCONDITIONAL_CALL @ 00e7f64e (in FUN_00e7f610 @ 00e7f610)
  UNCONDITIONAL_CALL @ 00e7f68d (in FUN_00e7f610 @ 00e7f610)
  UNCONDITIONAL_CALL @ 00e7f6a3 (in FUN_00e7f610 @ 00e7f610)
  UNCONDITIONAL_CALL @ 00e7edbc (in FUN_00e7ed80 @ 00e7ed80)
  UNCONDITIONAL_CALL @ 00e7edd2 (in FUN_00e7ed80 @ 00e7ed80)
  UNCONDITIONAL_CALL @ 00e80408 (in FUN_00e803f0 @ 00e803f0)
  UNCONDITIONAL_CALL @ 00e89758 (in FUN_00e89740 @ 00e89740)
  Total: 1036 callers

### SECTION 2: FallbackFree callers (BYPASSES quarantine)
  UNCONDITIONAL_CALL @ 00aa4087 (in FUN_00aa4060 @ 00aa4060)
  UNCONDITIONAL_CALL @ 00aa40ac (in FUN_00aa4060 @ 00aa4060)
  UNCONDITIONAL_CALL @ 00aa4141 (in FUN_00aa4060 @ 00aa4060)
  UNCONDITIONAL_CALL @ 00aa7504 (in FUN_00aa74c0 @ 00aa74c0)
  Total: 4 callers

======================================================================
Caller: FUN_00aa4060 @ 0x00aa4060
======================================================================
  Function: FUN_00aa4060, Size: 236 bytes

void __thiscall FUN_00aa4060(void *this,undefined4 *param_1)

{
  void *this_00;
  bool bVar1;
  int *piVar2;
  
  if (param_1 != (undefined4 *)0x0) {
    if (*(char *)this == '\0') {
      FUN_00aa42c0(param_1);
    }
    else if (*(int *)((int)this + 0x110) == 0) {
      FUN_00aa42c0(param_1);
    }
    else {
      this_00 = *(void **)(&DAT_011f63b8 + ((uint)param_1 >> 0x18) * 4);
      if (this_00 != (void *)0x0) {
        if ((param_1 < *(undefined4 **)((int)this_00 + 4)) ||
           ((undefined4 *)(*(int *)((int)this_00 + 4) + *(int *)((int)this_00 + 0x50)) <= param_1))
        {
          bVar1 = false;
        }
        else {
          bVar1 = true;
        }
        if (bVar1) {
          FUN_00aa6c70(this_00,param_1);
          return;
        }
      }
      piVar2 = FUN_00aa45a0(this,param_1);
      if (piVar2 == (int *)0x0) {
        FUN_00aa42c0(param_1);
      }
      else {
        (**(code **)(*piVar2 + 0xc))(param_1,0);
      }
    }
  }
  return;
}



======================================================================
Caller: FUN_00aa4060 @ 0x00aa4060
======================================================================
  Function: FUN_00aa4060, Size: 236 bytes

void __thiscall FUN_00aa4060(void *this,undefined4 *param_1)

{
  void *this_00;
  bool bVar1;
  int *piVar2;
  
  if (param_1 != (undefined4 *)0x0) {
    if (*(char *)this == '\0') {
      FUN_00aa42c0(param_1);
    }
    else if (*(int *)((int)this + 0x110) == 0) {
      FUN_00aa42c0(param_1);
    }
    else {
      this_00 = *(void **)(&DAT_011f63b8 + ((uint)param_1 >> 0x18) * 4);
      if (this_00 != (void *)0x0) {
        if ((param_1 < *(undefined4 **)((int)this_00 + 4)) ||
           ((undefined4 *)(*(int *)((int)this_00 + 4) + *(int *)((int)this_00 + 0x50)) <= param_1))
        {
          bVar1 = false;
        }
        else {
          bVar1 = true;
        }
        if (bVar1) {
          FUN_00aa6c70(this_00,param_1);
          return;
        }
      }
      piVar2 = FUN_00aa45a0(this,param_1);
      if (piVar2 == (int *)0x0) {
        FUN_00aa42c0(param_1);
      }
      else {
        (**(code **)(*piVar2 + 0xc))(param_1,0);
      }
    }
  }
  return;
}



======================================================================
Caller: FUN_00aa4060 @ 0x00aa4060
======================================================================
  Function: FUN_00aa4060, Size: 236 bytes

void __thiscall FUN_00aa4060(void *this,undefined4 *param_1)

{
  void *this_00;
  bool bVar1;
  int *piVar2;
  
  if (param_1 != (undefined4 *)0x0) {
    if (*(char *)this == '\0') {
      FUN_00aa42c0(param_1);
    }
    else if (*(int *)((int)this + 0x110) == 0) {
      FUN_00aa42c0(param_1);
    }
    else {
      this_00 = *(void **)(&DAT_011f63b8 + ((uint)param_1 >> 0x18) * 4);
      if (this_00 != (void *)0x0) {
        if ((param_1 < *(undefined4 **)((int)this_00 + 4)) ||
           ((undefined4 *)(*(int *)((int)this_00 + 4) + *(int *)((int)this_00 + 0x50)) <= param_1))
        {
          bVar1 = false;
        }
        else {
          bVar1 = true;
        }
        if (bVar1) {
          FUN_00aa6c70(this_00,param_1);
          return;
        }
      }
      piVar2 = FUN_00aa45a0(this,param_1);
      if (piVar2 == (int *)0x0) {
        FUN_00aa42c0(param_1);
      }
      else {
        (**(code **)(*piVar2 + 0xc))(param_1,0);
      }
    }
  }
  return;
}



======================================================================
Caller: FUN_00aa74c0 @ 0x00aa74c0
======================================================================
  Function: FUN_00aa74c0, Size: 104 bytes

void __fastcall FUN_00aa74c0(undefined4 *param_1)

{
  int *unaff_FS_OFFSET;
  int local_10;
  undefined1 *puStack_c;
  undefined4 local_8;
  
  puStack_c = &LAB_00f1ed7b;
  local_10 = *unaff_FS_OFFSET;
  *unaff_FS_OFFSET = (int)&local_10;
  *param_1 = &PTR_FUN_010a2884;
  local_8 = 0;
  FUN_00aa42c0((void *)param_1[3]);
  *param_1 = &PTR_FUN_010a28c8;
  *unaff_FS_OFFSET = local_10;
  return;
}



### SECTION 3: CRT _free callers
  UNCONDITIONAL_CALL @ 00aa42cb (in FUN_00aa42c0)
  UNCONDITIONAL_CALL @ 00ec8e2c (in __freea)
  UNCONDITIONAL_CALL @ 00ec9369 (in __stat64i32)
  UNCONDITIONAL_CALL @ 00ec93d2 (in __stat64i32)
  UNCONDITIONAL_CALL @ 00ec98f4 (in __fclose_nolock)
  UNCONDITIONAL_CALL @ 00eccf86 (in _realloc)
  UNCONDITIONAL_CALL @ 00ecf4a8 (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf4c9 (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf4e1 (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf4ec (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf50d (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf520 (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf52e (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf539 (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf560 (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf585 (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf59c (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ecf5ab (in ___freetlocinfo)
  UNCONDITIONAL_CALL @ 00ed0856 (in __crtLCMapStringA_stat)
  UNCONDITIONAL_CALL @ 00ed0869 (in __crtLCMapStringA_stat)
  UNCONDITIONAL_CALL @ 00ed11ca (in __getptd_noexit)
  UNCONDITIONAL_CALL @ 00edde28 (in __mtdeletelocks)
  UNCONDITIONAL_CALL @ 00ed3d4b (in ___updatetmbcinfo)
  UNCONDITIONAL_CALL @ 00ed7140 (in __fullpath)
  UNCONDITIONAL_CALL @ 00ed7163 (in __fullpath)
  UNCONDITIONAL_CALL @ 00ed755f (in __getdrive)
  UNCONDITIONAL_CALL @ 00ed821e (in __freebuf)
  UNCONDITIONAL_CALL @ 00ed85d4 (in __getstream)
  UNCONDITIONAL_CALL @ 00edcd6a (in __read_nolock)
  UNCONDITIONAL_CALL @ 00ed406f (in __setmbcp)
  UNCONDITIONAL_CALL @ 00ed4128 (in __setmbcp)
  UNCONDITIONAL_CALL @ 00ed415e (in __setmbcp)
  UNCONDITIONAL_CALL @ 00edd75b (in __setenvp)
  UNCONDITIONAL_CALL @ 00edd781 (in __setenvp)
  UNCONDITIONAL_CALL @ 00eddaa6 (in ___crtGetEnvironmentStringsA)
  UNCONDITIONAL_CALL @ 00eddefa (in __mtinitlocknum)
  UNCONDITIONAL_CALL @ 00eddf15 (in __mtinitlocknum)
  UNCONDITIONAL_CALL @ 00ee02dd (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee02e5 (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee02ed (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee02f5 (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee02fd (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee0305 (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee030c (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee0314 (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee031c (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee0324 (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee032c (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee0334 (in ___free_lc_time)
  UNCONDITIONAL_CALL @ 00ee033c (in ___free_lc_time)
  ... (truncated)
  Total: 50 refs

### SECTION 4: Havok allocator

======================================================================
hkAllocate_GameHeap @ 0x00c3e0d0
======================================================================
  Function: FUN_00c3dfa0, Size: 513 bytes

/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

void __thiscall FUN_00c3dfa0(void *this,int param_1)

{
  uint uVar1;
  int iVar2;
  int iVar3;
  uint uVar4;
  uint uVar5;
  int local_40;
  int local_2c;
  int local_28;
  uint local_10;
  char local_9;
  
  if (*(int *)((int)this + 0x68) != 7) {
    DAT_011af70c = 0;
    if ((*(int *)((int)this + 0x18) == 0) &&
       (iVar2 = (**(code **)(**(int **)((int)this + 100) + 0xc))(), iVar2 == 0)) {
      if (*(int *)((int)this + 0x6c) == 0) {
        local_28 = 0;
      }
      else {
        local_28 = (**(code **)((int)this + 0x6c))();
      }
      if (local_28 == 0) {
        *(undefined4 *)((int)this + 0x68) = 6;
        DAT_011af70c = 1;
        return;
      }
    }
    *(int *)((int)this + 0x68) = param_1;
    FUN_00c3e1b0(this,param_1,0);
    iVar2 = (**(code **)(**(int **)((int)this + 100) + 0xc))();
    if (*(int *)((int)this + 0x6c) == 0) {
      local_2c = 0;
    }
    else {
      local_2c = (**(code **)((int)this + 0x6c))();
    }
    iVar3 = FUN_00c3e860(this,param_1 * 4 + 3);
    uVar4 = iVar3 + iVar2 + local_2c;
    local_9 = '\0';
    local_10 = uVar4;
    while ((local_10 != 0 || (local_9 == '\0'))) {
      if (*(int *)((int)this + 0x78) != 0) {
        (**(code **)((int)this + 0x78))
                  ((float)(((float10)(uVar4 - local_10) / (float10)uVar4) * (float10)_DAT_01017a40))
        ;
      }
      uVar1 = *(uint *)((int)this + 0x18);
      uVar5 = (**(code **)(**(int **)((int)this + 100) + 0xc))();
      if (uVar5 < uVar1) {
        Sleep(0x32);
      }
      local_9 = FUN_00c3dbf0((int)this);
      iVar2 = (**(code **)(**(int **)((int)this + 100) + 0xc))();
      if (*(int *)((int)this + 0x6c) == 0) {
        local_40 = 0;
      }
      else {
        local_40 = (**(code **)((int)this + 0x6c))();
      }
      iVar3 = FUN_00c3e860(this,param_1 * 4 + 3);
      local_10 = iVar3 + iVar2 + local_40;
    }
    *(undefined4 *)((int)this + 0x68) = 6;
    if (*(int *)((int)this + 0x78) != 0) {
      (**(code **)((int)this + 0x78))(DAT_01016410);
    }
    DAT_011af70c = 1;
  }
  return;
}



======================================================================
hkDeallocate_GameHeap @ 0x00c3e170
======================================================================
  Function: FUN_00c3dfa0, Size: 513 bytes

/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

void __thiscall FUN_00c3dfa0(void *this,int param_1)

{
  uint uVar1;
  int iVar2;
  int iVar3;
  uint uVar4;
  uint uVar5;
  int local_40;
  int local_2c;
  int local_28;
  uint local_10;
  char local_9;
  
  if (*(int *)((int)this + 0x68) != 7) {
    DAT_011af70c = 0;
    if ((*(int *)((int)this + 0x18) == 0) &&
       (iVar2 = (**(code **)(**(int **)((int)this + 100) + 0xc))(), iVar2 == 0)) {
      if (*(int *)((int)this + 0x6c) == 0) {
        local_28 = 0;
      }
      else {
        local_28 = (**(code **)((int)this + 0x6c))();
      }
      if (local_28 == 0) {
        *(undefined4 *)((int)this + 0x68) = 6;
        DAT_011af70c = 1;
        return;
      }
    }
    *(int *)((int)this + 0x68) = param_1;
    FUN_00c3e1b0(this,param_1,0);
    iVar2 = (**(code **)(**(int **)((int)this + 100) + 0xc))();
    if (*(int *)((int)this + 0x6c) == 0) {
      local_2c = 0;
    }
    else {
      local_2c = (**(code **)((int)this + 0x6c))();
    }
    iVar3 = FUN_00c3e860(this,param_1 * 4 + 3);
    uVar4 = iVar3 + iVar2 + local_2c;
    local_9 = '\0';
    local_10 = uVar4;
    while ((local_10 != 0 || (local_9 == '\0'))) {
      if (*(int *)((int)this + 0x78) != 0) {
        (**(code **)((int)this + 0x78))
                  ((float)(((float10)(uVar4 - local_10) / (float10)uVar4) * (float10)_DAT_01017a40))
        ;
      }
      uVar1 = *(uint *)((int)this + 0x18);
      uVar5 = (**(code **)(**(int **)((int)this + 100) + 0xc))();
      if (uVar5 < uVar1) {
        Sleep(0x32);
      }
      local_9 = FUN_00c3dbf0((int)this);
      iVar2 = (**(code **)(**(int **)((int)this + 100) + 0xc))();
      if (*(int *)((int)this + 0x6c) == 0) {
        local_40 = 0;
      }
      else {
        local_40 = (**(code **)((int)this + 0x6c))();
      }
      iVar3 = FUN_00c3e860(this,param_1 * 4 + 3);
      local_10 = iVar3 + iVar2 + local_40;
    }
    *(undefined4 *)((int)this + 0x68) = 6;
    if (*(int *)((int)this + 0x78) != 0) {
      (**(code **)((int)this + 0x78))(DAT_01016410);
    }
    DAT_011af70c = 1;
  }
  return;
}



### SECTION 5: NiObject delete + common delete

======================================================================
CommonDelete_FUN_00401030 @ 0x00401030
======================================================================
  Function: FUN_00401030, Size: 21 bytes

void __cdecl FUN_00401030(undefined4 *param_1)

{
  undefined *this;
  
  this = FUN_00401020();
  FUN_00aa4060(this,param_1);
  return;
}



======================================================================
NiObject_delete_helper @ 0x0040fa60
======================================================================
  Function: FUN_0040fa40, Size: 147 bytes

void __cdecl FUN_0040fa40(int param_1,int param_2)

{
  int iVar1;
  byte bVar2;
  int unaff_FS_OFFSET;
  
  if ((param_1 != 0) && (param_2 != 0)) {
    if (param_1 != *(int *)(*(int *)(*(int *)(unaff_FS_OFFSET + 0x2c) + _tls_index * 4) + 8)) {
      std::_Fiopen((wchar_t *)(*(int *)(*(int *)(unaff_FS_OFFSET + 0x2c) + _tls_index * 4) + 0x10),0
                   ,0x24c);
      *(int *)(*(int *)(*(int *)(unaff_FS_OFFSET + 0x2c) + _tls_index * 4) + 8) = param_1;
    }
    iVar1 = *(int *)(*(int *)(unaff_FS_OFFSET + 0x2c) + _tls_index * 4);
    bVar2 = FUN_004f1540(param_2);
    *(int *)(iVar1 + 0x10 + (uint)bVar2 * 4) = param_2;
  }
  return;
}



### SECTION 6: GameHeap::Free internals

======================================================================
GameHeap_Free @ 0x00aa4060
======================================================================
  Function: FUN_00aa4060, Size: 236 bytes

void __thiscall FUN_00aa4060(void *this,undefined4 *param_1)

{
  void *this_00;
  bool bVar1;
  int *piVar2;
  
  if (param_1 != (undefined4 *)0x0) {
    if (*(char *)this == '\0') {
      FUN_00aa42c0(param_1);
    }
    else if (*(int *)((int)this + 0x110) == 0) {
      FUN_00aa42c0(param_1);
    }
    else {
      this_00 = *(void **)(&DAT_011f63b8 + ((uint)param_1 >> 0x18) * 4);
      if (this_00 != (void *)0x0) {
        if ((param_1 < *(undefined4 **)((int)this_00 + 4)) ||
           ((undefined4 *)(*(int *)((int)this_00 + 4) + *(int *)((int)this_00 + 0x50)) <= param_1))
        {
          bVar1 = false;
        }
        else {
          bVar1 = true;
        }
        if (bVar1) {
          FUN_00aa6c70(this_00,param_1);
          return;
        }
      }
      piVar2 = FUN_00aa45a0(this,param_1);
      if (piVar2 == (int *)0x0) {
        FUN_00aa42c0(param_1);
      }
      else {
        (**(code **)(*piVar2 + 0xc))(param_1,0);
      }
    }
  }
  return;
}



======================================================================
FallbackFree @ 0x00aa42c0
======================================================================
  Function: FUN_00aa42c0, Size: 25 bytes

void FUN_00aa42c0(void *param_1)

{
  _free(param_1);
  return;
}

